ulasan,label
GK recommended setelah di update jadi patah patah dan jadi tambah ribet,Kurang
"Setelah di update, kenapa tidak muncul background???",Kurang
"Kok berubah sih. Tampilan nya, aku lebih suka yang dulu !!!",Kurang
Udah di download tapi kenapa bahasa arab ya gmna mau ganti bahasa indonesia,Kurang
Aplikasi jelekk dan gak guna,Kurang
"Jelek banget.... gak bisa masuk, dari tadi keluar masuk terus.................",Kurang
"Gak bisa masuk, malah keluar keluar mulu, saya jadi tidak bisa mengikuti pelajaran",Kurang
Tampilan update lebih jelek Tampilan sebelumnya lebih bagus (sebelum update) Lebih ribet dalam penyusunan nama Warna gelap dll,Kurang
Aplikasi force close pdhal ram ga penuh..jadi sulit mengikuti pembelajaran,Kurang
Suaranya telat masuknya dah dianggep gak absen Baik kali,Kurang
Ini knp ya kok apknya pas dibuka gk bisa masuk sama sekali,Kurang
"😣Hai, Developer Google Meet, saya sangat kecewa dengan aplikasi ini, akun google yang saya pakai untuk meeting, Sudah terhack, Dan tiba tiba Eror, mohon untuk update ke depannya di perbaiki 🙏🏻",Kurang
"Nyesal update,versi lama lebih bagus, aplikasi GK becus,ribet, bikin berantakan",Kurang
Kok gak bisa masuk yah padahal udah ngikutin tutorial di yutub,Kurang
Suaranya ngak bagus dan sering putus-putus,Kurang
Terlalu banyak menyerap kuota_- Perbaiki dong biar gk nyerap kota terlalu banyak TwT,Kurang
Apk kek tai masak baru masuk mau minta di beri peringkat terus saya udah kasih peringkat bagus tapi kok minta terus terus lu miskin ya minta peringkat terus,Kurang
"Tolong aku ulangan hari ini, pake gmeet 😭 Tapi didownload gamau buka, keluar2 terus. Plisssss Dan gadapet balasan apa2 ya Allah gregetan. Tolonglah",Kurang
"Saya pakai kok keluar keluar terus to, bikin pelajaran saya terganggu.",Kurang
Apk apaan sih saya sudah download ulang dari tadi tetap aje gk bisa tolong lah,Kurang
tolong dong fitur background untuk semua android,Kurang
Tolong dong masa cuma hp mahal yang bisa ganti bacground apalah daya yang hp kentang tidak bisa ganti background,Kurang
"Suara masing""kurang terdengar bahkan ssempet tdk bs masuk",Kurang
Ribet harus konfirmasi kalo mau masuk ga kaya zoom masuk tinggal masuk!,Kurang
Harusnya makin update makin bagus sekarang jelek bat tampilan di meet nya,Kurang
mau masuk gak bisa padahal masih tdk masalah minggu lalu,Kurang
"Woy gimana ni apk ny error gw gak bisa kuliah ni tlong la bug"" Ny di perbaikin woy",Kurang
Tolong dong devoloper masa saya udah klik link nya tapi pas masuk keluar lagi tolong dong diperbaiki,Kurang
"Aplikasi bajingan tiap meeting keluar terus, tiap keluar minta nilai terus.. bangkeeeeeeee",Kurang
Di perbaiki dlu apk nya knp saya mau mengaktif kan mikrofont nya gk bisa?,Kurang
Tampilan setelah update malah lebih parah,Kurang
Sinyal bagus. Kenap muter terus. Gak bisa down load,Kurang
Saya tidak bisa membuka aplikasi ini selalu balik ke home screen,Kurang
Gak bisa dipake lewat browser harus download dulu,Kurang
Knp saya tak bs nge dowload nih aplikasi🥺pdhl bth bgt nih aplikasi.. Kuota saya jg mah byk.. Sinyal jg full,Kurang
Jelek banget aplikasi nya Karna pas di buka meet nya Eee malah jadi Gmail payah banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!🤬😡🤬😡😠😠😠😤😤😤😤😠😠😠😡😡😡🤬🤬💢💢💢💢💢💢💢👎👎👎👎👎🖕🖕🖕🖕🖕,Kurang
Kamera tidak berfungsi saya lebih memilih zoom meeting daripada apk inj,Kurang
Google meet tidak bisa dibuka... kenapa??????????? Sampe kapan errornyaaaaa,Kurang
"Mohon untuk diperbaiki kembali, sehingga bisa diakses untuk semua hp android",Kurang
Mengapa diupdate justru gak bisa masuk meet kan saya jadi gak bisa ikut kelas. Mohon perbaiki segera,Kurang
"Kenapa saya download, bahasa nya jadi bahasa korea dan tidak dapat diganti",Kurang
"Ga bisa dibuka, ga bisa masuk, langsung keluar sendiri",Kurang
pindah ke apk sebelah aja lebih lancar,Kurang
Kenapa gmeetnya ngk bs dibuka.pas mau dibuka langsung kluar😩pliss tolong diperbaiki lagi ya🙏🙏,Kurang
Apa apaan ini saya sudah sering pakai gugel meet untuk melakukan belajar dari tapi kenapa suka keluar sendiri Ni nge bug atau karna sesuatu hehe,Kurang
"Kok pas aku lagi clas tiba-tiba jadi item sih? Tapi pas aku keluarin semuanya baik baik aja,cuman google meet doang yg eror",Kurang
Setelah update anak saya jadi gak ngerti google.. kenapa update jadi jelek harusnya update jadi lebih bagus... ini lebih gak enyak,Kurang
"Masa aku mau daring keluar"" sendiri jadi ga nyaman dan ketinggalan kalo ada penilaian bintang 0 bilang",Kurang
"Apk ini sangat kntllll, gua ga bisa masuk anjink, tolong dong buat guru"" pakai zoom aja napa bngsddd",Kurang
Kenapa setiap dipakai tidak dapat memunculkan gambar,Kurang
"aplkasi ap in gmbarx kotak tibax udh di aplod gmbrx beruah mjd lonjong. ap it, buang2 uang aj utk downlod it aplikasi😠😠😠😠😠😩",Kurang
App nya error terus gk bisa di buka,Kurang
Kenapa ko pas lagi online keluar pas ada iklan memberi reting tolong lah sudah di beri minta lagi,Kurang
Gimana sih gak bisa pake Headset jadi berisik ngganggu Jalannya Meet Mending pake Zoom,Kurang
"Kembalikan tampilan versi awal, yg ini tidak bersahabat banget",Kurang
Bagus sih tapi kenapa internet ku udah baik baik aja tapi kok selalu no internet connection? 😡😡😡😡😡😡😡😡 Padahal internet ku biasa aja ga ada masalah tapi kok selalu gitu sih 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,Kurang
uinya dirubah bukan mempermudah malah tambah ribet,Kurang
Tampilan kurang menarik setelah di instal,Kurang
"Lebih enak g meet yg lama, karena yg baru ini kita ga bisa tau mana yg on cam buat ekstrakurikuler ,saya kecewa",Kurang
Gak tau kenapa setiap login pasti keluar keluar terus!!! :'((,Kurang
Jelek bngt apk ini saya mau ikut meet tapi ko keluar sendiri terus tolong diperbaiki!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Kurang
Kenapa kalo udah diinstal sampe 90 persen terus macet lama banget,Kurang
Gak bisa liat screen Vidio nya jeleknya nih aplikasi *nyesel Lo kalo download* jelek Dan keluar sendiri mulu 👎👎👎,Kurang
Aplikasi apaan sih G jls banget malah gede lgi hadeuhh tolong di perkecil lah ram nya ya dan saya tidak bisa mengasih bintang lima,Kurang
Sering ilang suaranya padahal udah mengatifkan mic,Kurang
Error gk bisa dipakai semenjak update,Kurang
"Kameranya ngga berfungsi, kenapa ya?",Kurang
ngelag parah setelah di update video sering freeze Anyway itu deskripsi ngapain pake bahasa malaysia,Kurang
tidak ada background dan tampilan hanya 6 org saja,Kurang
Saya tidak bisa membuka sampai Instal 3 kali. Tolong dong kak saya gk bisa ngajar ini besok,Kurang
Kenapa sih tiba-tiba keluar mulu terus gaada yang bisa dengerin aku😡😡😡😡😡🤬😠😠😖😖,Kurang
"Aplikasi aneh,gak bisa di buka sama sekali",Kurang
Suka keluar dari meet karena disuruh rate tolong diperbaiki,Kurang
Tampilannya tolong dikembalikan seperti semula,Kurang
"Loding padahal ram hp tinggi,, tapi pas buka link yg di-share dari WhatsApp, loadingnya minta banting hp",Kurang
Burukkk. Gabisa dibuka app nyaa. Pdhl mau dipakek ujian interview kerja jadi gagal. Tlong d perbaiki dong,Kurang
Saya mohon agar grafiknya diperbagus dan suaranya jelas,Kurang
Berkali-kali install masih sama aja berbahasa Arab,Kurang
Aplikasinya tidak bisa membantu saya belajar ko keluar terus ya.,Kurang
Tampilan yang baru mempersulit tolong ubah kembali,Kurang
aplikasi gak guna habisin paket aja lag mulu lebih aplikasinya gak ada,Kurang
Buang waktu apk nya gk bisa dipake nungguin nya lama,Kurang
Sangat jelekkk jelek banget ketika masuk kok keluar sendirii jadi terganggu dech,Kurang
"Gara gara lu, meet sekolah w Gaada batasan waktu alhasil malah parah , aplikasi bagussss bangett . . Tapi boong Ong ong",Kurang
Apk tai klo bkn di srh sklh gw gk bkn instal ini aplikasi gara gara ini aplikasi hp gw rada lag dan penyimpanan gw penuh👎,Kurang
Sering keluat terus!!! Padahal lagi kelas knpa sih.,Kurang
Kepada developer jangan pernah nyebar virus gmeet laptop saya rusak karna itu developernya mendingan gk usah bikin aplikasi,Kurang
kurang bagus kaewna ngak ada suaranya dan tidak dapat memutar vidio,Kurang
"Lebih baik pakai gmeet yang dari Gmail aja, disini banyak kekurangan nya",Kurang
"Semua produk Google dapat melacak, mendengarkan, dan melihat anda 😎",Kurang
Napa sih kalau saya lagi GMEET hari ini jadi keluar lagi ada masalah apa sih hp saya baik ² saja loh !!! 😭🙏🏻 Tolong perbaiki apk ini 😭🙏🏻,Kurang
Kalian wajib untuk tidak mendowload nya! 😊 karena tidak bisa mengganti nama 😌,Kurang
Kenapa y saya mau download GA bisa..pket data sinyal lancar,Kurang
Apk nya jelek banget suka putus-putus pas lagi meeting pokoknya jelek banget gk suka banget gw sama apk ini😤😡😠😤😡😠,Kurang
Kadang2 screenshare org lain ga bsa dilihat.sama ga bsa lihat cam dari org lain..SANGAT BURUK,Kurang
"Setiap masuk selalu ada tulisan ""sayangnya google meet telah berhenti"" terus",Kurang
"Saya kesal ketika sedang serius belajar di tanyai kualitas audio dan di suruh rate, Dan pertanyaan yang di ajukan ke saya membuat saya keluar dari room dan ketinggalan materi yanh di jelaskan guru saya😡😡",Kurang
Tolong di perbaiki google meet saya. Karena kamera tbtb hitam. Saya kuliah jadi terganggu,Kurang
"Ini kenapa meet saya tidak bisa di buka, saya mau sekolah online menggunakan google meet ini jdi terganggu, tolong di proses secepat mungkin ya",Kurang
"Kaa ini kenapa saya selalu keluar setiap gabung link padahal, semoga bisa diperbaiki lagii",Kurang
Assalamualaikum saya licia sebelumnya maaf ya kok pas saya donglot kok ngak bisa mohon maaf sekali lagi dan mangkanya saya kasi bintang satu ( tolong diperbaiki lagi ) salam untuk google meet,Kurang
Bikin hidup jadi lebih berat kenapa karena kalo sekolah harus meet dan meetnya itu 2 jam lo!! 😭👎,Kurang
Udh di download Kurang00% kok di suruh instal ulang berkali2,Kurang
Kenapa google meet nya gk bisa dibuka saat saya buka google meet nya malah keluar trus saya udh berulang kali buka tapi malah keluar lagi TOLONG GOOGLE MEET NYA DIPERBAIKI,Kurang
"Kamera hidup dan tiba tiba mati, lalu saya nyalakan lagi tidak bisa dan kamera tetap tidak menampilkan apa apa",Kurang
Kok aplikasinya bahasa inggris sih Trus susah banget dibuka aku ga bisa sekolah nih gogle bantuin donk,Kurang
"Saat mau join lewat link tidak bisa, dan apk nya tidak bisa dibuka",Kurang
Lemot aplikasi dan sering bug,Kurang
"Kadang klo mencet sesuatu gk bisa,, Jadi harus tunggu lama dulu, makasih",Kurang
"Punya saya gmeetnya knpa ga bisa di buka ya? Tolong diperbaiki, agar saya bisa mengikuti perkuliahan",Kurang
Ga bisa masuk room pas mau kuliah jadinya alpa di mata kuliah yang bersangkutan... Emang makin hari makin ga jelas ni fiturnya,Kurang
Setelah update tampilannya jadi jelek,Kurang
Tiba-tiba logout dan gabisa ikut google meet padahal ada pelajaran dan lewat website juga gak bisa kalo dibenerin aku kasih bintang Baik,Kurang
Kenapa bahasa googel meet saya bahasa arab bukan bahasa indosnesia.saya jadinya susah.tolong dong admin perbaiki.saya jadi susah,Kurang
"Ini kenapa ya apl googlemeet tidak bisa dibuka,padahal saya mau mengikuti perkuliahan lewat gmeet ini jadi terganggu dan tidak bisa mengikutinya😫",Kurang
Selalu keluar2 sendiri tolong diperbaiki,Kurang
Mending hapus aja ni aplikasi banyak bug gak ada batas waktu 👎👎,Kurang
Nggak bisa keluar mulu padahal udah instal Baik kali,Kurang
Tidak bisa di klik aplikasi nyaa gak bisa di buka juga,Kurang
Pas masuk suka keluar² mulu pdhl jaringan disini lancar,Kurang
Susah masuk dan sering keluar sendiri,Kurang
Aplikasi ini sangat bagus !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Tapi boong aplikasi ini sangat jelek,Kurang
Ketika mau masuk meet keluar sendiri mental gitu...harap di perbaiki lagi,Kurang
"Sering terkeluar sendiri, vidio ngeblur padahal baru diupdate sama aja sebelum ama sesudah diupdate",Kurang
Ngga bisa masuk masuk padahal udah pake link nyebelin😡😡😬😬,Kurang
"Knp bhsnya nggak bisa di ganti, udah aku cari"" nggak ada bhsnya, cuma bisa bhs Arab doang",Kurang
Apk nya bagus tapi bikin gw sebel pas lagi meeting ada pemberitahuan suruh update kesel kagak tuh,Kurang
Habis di update malah tidak bisa dipakai,Kurang
Kenapa gmeet sekarang sering eror keluar sendiri dari meet padahal tengah pelajaran dan keluarnya gk cuma sekali duakali tapi sering gimana ini solusinya kalo guruku gk pake gmeet aku males pake gmeet😡,Kurang
Tidak bisa di instal tolong di perbaiki,Kurang
Buruk banget. Kalau pake aplikasi ini sinyal harus bagus. Lemot dikit?. Langsung AMBYAAAR,Kurang
"kok abis download yang keluar bahasa cina ya, tolong dong gimana solusinya?!",Kurang
"Update kok malah jadi lebih jelek dari sebelumnya, saya kecewa!",Kurang
"kenapa tampilannya berubahhh, juga gaada raise hand nya gimana mo nanya jadi bingungg huee",Kurang
"Sangat bagus, tapi kenapa w kasih bintang satu??? Soalnya w g suka aja dijadiin badut, padahal muka seindah putri kenapa punya kelakuan seburuk ya'jud ma'jud",Kurang
"Gimana sih, kok saya tidak bisa buka google meet nya, keluar-keluar aplikasinya terus",Kurang
Saya tidak bisa menggunakan background dan kamera depannya menjadi gelap,Kurang
karena saya sudah mencoba lebih dari 2× utk mendownload ini tp tidak bisa bisa,Kurang
Saya doain semoga apk ini gak ada lagi di tahun 2022 kalo masih ada saya nuclear Indonesia habis2 dan cepet!!!,Kurang
Setelah update Aplikasinya menjadi tambah ribet ruwet njelimet,Kurang
Ini kenapa apk nya malah jadi gak jelas si! kenapa gak bisa di pakek ...tolong si klo di perbarui tu makin bagus bukan nya makin buruk seperti ini!,Kurang
"Kenapa meetnya tidak dengar suaranya,padahal sudah dispeaker sama saja tidak mendengar suaranya",Kurang
"Versi baru makin jelek, sama kayak Facebook dan Twitter kalo diperbaharui malah makin jelek",Kurang
Kok gk bisa di instal sihhh Padahal engga penyimpan sekali punn,Kurang
"Maaf aku kasih bintang satu , soalnya sering keluar"" padahal internet lancar sdh di coba lagi tetap saja kembali lagi seperti awal",Kurang
suka keluar sendiri pas lagi meet padahal jaringan bagus,Kurang
Ko aplikasinya gabisa dibuka baru instal,Kurang
"Versi yg baru ada bugnya, saya jadi sering keluar",Kurang
Ga bisa di buka apknya pdahal udah di apus donlot lagi sampe 3 kali,Kurang
sangat besar saat berada di ruang penyimpanan,Kurang
Versi terbaru tidak bisa dibuka sama sekali,Kurang
Kenapa aplikasinya jadi eror gini ya?? Pleaseee masa setiap saya mw rapat mesti pakai laptop sih???,Kurang
"Dulu sebelum di update bisa pake link, kenapa sekarang engga?",Kurang
"Kenapa di gmeet temen gw bisa ada background, di hp gw kaga:( padahal uda ngeupgrade berkali kali😭",Kurang
Kok GK bisa masuk yah?? Aduhh padahal dh brp x download ulang dan update keterbaru,Kurang
Suka keluar sendiri....jadi sering diomelin amaa guru...aplikasi ga guna,Kurang
Setelah update jadi semakin tidak nyaman,Kurang
Saya tidak bisa menggunakan aplikasi ini selalu terkeluar ketika akan join meeting.kesal,Kurang
Sudah di update tp kok ga bisa pas meeting mendadak lagi 😕🙄,Kurang
Entah ini setelah di update meet suka eror suka lama masuknya tolong dibantu saya ini buat sekolah,Kurang
"Ingin berkata kasarr😭😭 keluar cuma gara² rating suara dan video? What's wrong with gmeet? Pelajaran saya penting, guru saya galak, tolonggg kembalikan gmeet😭 semua firturnya juga ngga nyaman",Kurang
"Google meet force close ketika pertama kali membuka aplikasi, harap pihak developer segera perbaiki",Kurang
"Balikin kaya yang dulu yang tema putih , jadi jelek sekarang yang tema hitam mah😤",Kurang
"Banyak banget bug, developer gak niat bikin aplikasi 😾",Kurang
Dulu nya saya bisa masuk sekarang gak bisa GM lagi lagicoba du update,Kurang
Percuma download tapi gk bisa di buka udah tau kl orang mau download meet tandanya mau zoom,Kurang
"Kenapa setiap kali saya masuk meet ya tiba tida keluar? Terus ada pemberi tauhuan "" maaf gogle meet telah berhenti?"" Knp? Mohon di perbaiki",Kurang
"Tidak bisa masuk ke aplikasi, selalu keluar trs",Kurang
Sering putus tiba2 dan not responding,Kurang
G bisaa keluar..tidak bisa dipencet..g bisa absen..lag terus,Kurang
"Kenapa apknya kok ndak bisa dibuka, tolong dong kita sekolah butuh apk ini tolong segera diperbaiki, awas nanti kalo aku sampe ga naik kelas lu yang gua salahin🖕",Kurang
"Keluar sendiri,kadang sampe nggk bisa masuk,kamera mati",Kurang
"Suaranya gk jelas,suka putus"" juga",Kurang
Ya apun aplikasinya sangat lama sekali tlng dipercepat,Kurang
"Maaf,ini kenapa saya tidak bisa download apknya yah? Udh Baik kali saya ngulang gk bisa juga",Kurang
"Sering keluar terus, terus disuruh beri rating",Kurang
"Knpa keluar terus menerus udh download bbrpa kali tapi tetep g bisa masuk, saya mau ngrjain tgsss (((",Kurang
Lepas saya download lama kelamaan meet nya gk bisa di buka gk terima kodenya,Kurang
"Tolong perbaiki apk ini masa harus kasi bintang terus bosan lama"" habis tu kembali sendiri",Kurang
versi sebelumnya lebih mudah dan lebih membantu ketimbang versi sekarang,Kurang
kenapa tidak ada efek padahal sudah di update,Kurang
"kenapa sih didonlot susah banget, sinyal bagus ,",Kurang
Saya kasih contoh ini adalah untuk mengetahui harga produk promo mobil Toyota untuk mengetahui apakah yang dimaksud untuk melakukan hal ini aja bos dan BSM di untuk mengetahui harga ini aja bos saya kasih contoh ini adalah hasil dari penelitian untuk mengetahui lebih jauh lagi untuk menang adalah untuk membuat kulit menjadi tidak efektif ini aja gan untuk membuat kulit menjadi lebih jauh dari penelitian ini punya siapa yang dimaksud ini ditafsirkan secara alami tanpa bahan pengawet yang akan dat,Kurang
